VIO_ID,ACCT_NUM,ACCT_OWNER,VIOLATION_NUM,VIO_LAW_NUM,VIO_LAW_DESC,VIO_DATE,ACTION,PREM_ADDR,BIN,COMMUNITY.BOARD,COUNCIL.DISTRICT,BBL,LATITUDE,LONGITUDE,POSTCODE,BOROUGH,NUMBER,STREET,CENSUS.TRACT,NTA
28863,35172113,BERG'N,E417834,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,6/18/2015,OPEN,899 BERGEN ST,3028021,308,35,3011420018,40.677314,-73.957293,11238,BK,899,BERGEN ST,305,Crown Heights North
31552,93079218,CITROEN,E556104,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,10/9/2018,OPEN,931 MANHATTAN AVE,3064579,301,33,3025500044,40.731184,-73.954725,11222,BK,931,MANHATTAN AVE,565,Greenpoint
27912,38091781,DINOSAUR BAR-B-QUE,E522551,RH-72,STORAGE OF EXCESS WOOD  & CHARCOAL,3/12/2018,OPEN,604 UNION ST,3007368,306,39,3004410021,40.677558,-73.98411,11215,BK,604,UNION ST,119,Park Slope-Gowanus
32297,36271385,THE NOBLE EXPERIMENT NYC,E474850,OTHER0001,SEE FOLDER INFORMATION,9/27/2016,OPEN,23 MEADOW ST,3070841,301,34,3030290109,40.710963,-73.936256,11206,BK,23,MEADOW ST,485,Bushwick South
34550,34282939,RAFI GOLDIN DELI,E559441,RH-20,PROVIDED ACCESS PANELS,12/4/2018,OPEN,2127 CHURCH AVE,3116592,314,40,3050820047,40.650605,-73.959097,11226,BK,2127,CHURCH AVE,50801,Flatbush
33421,34137653,SUTTER FOOD & GROCERY,E411988,RH-1,INSTALL FIRE PROTECTION ORDER,5/27/2014,OPEN,1090 SUTTER AVE,3089881,305,42,3040540027,40.671665,-73.878428,11208,BK,1090,SUTTER AVE,1194,East New York
37827,24160178,PS 115 DANIEL MUCATEL,E325833,PBU-28A,maint exit/corrid door closed.,4/29/2011,OPEN,1500 E 92 ST,3232559,318,46,3082560001,40.634848,-73.897893,11236,BK,1500,E 92 ST,1008,Canarsie
28411,35222652,THE RESEARCH FOUNDATION,E543527,PBU-31A,Remove obstruct impeding egress,3/28/2018,OPEN,500 19 ST,3017307,307,38,3008890001,40.656234,-73.982703,11215,BK,500,19 ST,1502,Windsor Terrace
37423,37310489,HOLY BAGEL,E489656,RH-36,"HOOD COVERAGE OVER APPLIANCES TO 6""",10/2/2017,OPEN,2388 NOSTRAND AVE,3207868,314,45,3076110050,40.626397,-73.947047,11210,BK,2388,NOSTRAND AVE,750,Midwood
36121,31115629,TUBETEYKA CAFE(1FL),E435048,RH-3,LEGALIZE - SYSTEM ALTERED,12/14/2015,OPEN,2158 BATH AVE,3168979,311,47,3064470030,40.598704,-73.997985,11214,BK,2158,BATH AVE,292,Bath Beach
39128,31184302,YESHIVA ZICHRON MELECH,E294856,OTHER0001,SEE FOLDER INFORMATION,5/18/2011,OPEN,504 DAHILL RD,3328436,312,39,3053820024,40.635215,-73.979381,11218,BK,504,DAHILL RD,478,Borough Park
36279,38336426,SMART COST,E559208,RH-23,ROOF TOP TERMINATION,9/24/2018,OPEN,255 KINGS HWY,3176666,311,44,3066480008,40.605501,-73.981389,11223,BK,255,KINGS HWY,426,Bensonhurst East
29996,31181035,NYC DEPT. OF ED PS 21,E504149,PA 12,REPAIR PANIC HARDWARD ON DOOR,5/4/2017,OPEN,180 CHAUNCEY ST,3047914,303,36,3016920017,40.680375,-73.926371,11233,BK,180,CHAUNCEY ST,381,Crown Heights North
30059,24064370,RASDIGGIE ITAL. VEG REST,E267389,RH-61,ANNUAL INSPECTIONS BY PERSONS WITH COF,11/10/2009,OPEN,819 PARK AVE,3048341,303,36,3017230001,40.699518,-73.942287,11206,BK,819,PARK AVE,28501,Bushwick South
36704,24159410,P.S. 329 SURFSIDE SCHOOL,E325613,PBU-67,remove port. fueled equipment,4/15/2011,OPEN,2929 W 30 ST,3189517,313,47,3070510001,40.574845,-73.99581,11224,BK,2929,W 30 ST,342,Seagate-Coney Island
41336,34195040,YESHINVA MESIUTA ARUGATH,E410120,SPK 37,PROVIDE /MAINTAIN RECORDS INSP SPK SYS,7/23/2014,OPEN,287 HEYWARD ST,3394716,301,33,3022280040,40.705226,-73.951127,11206,BK,287,HEYWARD ST,529,Williamsburg
38974,128363,FLATBUSH GARDENS,E360303,OTHER0001,SEE FOLDER INFORMATION,6/19/2012,OPEN,1402 NEW YORK AVE,3327409,317,45,3049950030,40.638227,-73.945672,11210,BK,1402,NEW YORK AVE,788,Flatbush
38621,31194079,ELA TAVERNA,E512389,RH-49,RESTORE FIRE EXTINGUISHING SYSTEM,10/16/2017,OPEN,98 BERRY ST,3324819,301,33,3023180017,40.719189,-73.958665,11249,BK,98,BERRY ST,557,North Side-South Side
41575,35344068,WILLIAMSBURG TERRACE LLC,E431173,OTHER0001,SEE FOLDER INFORMATION,5/6/2015,OPEN,203 BERRY ST,3398167,301,34,3023517501,40.716434,-73.961063,11249,BK,203,BERRY ST,553,North Side-South Side
32416,97011274,EL NUEVO YAUCO REST,E481631,RH-85,REINSPECTION REQUIRED,7/29/2017,OPEN,465 BUSHWICK AVE,3071825,304,34,3031390002,40.701532,-73.936543,11206,BK,465,BUSHWICK AVE,391,Bushwick South
35804,31270879,P.S. 185,E542391,PBU-84,Prov clearance to light fixtures,12/12/2018,OPEN,8601 RIDGE BLVD,3153416,310,43,3060430001,40.623639,-74.033501,11209,BK,8601,RIDGE BLVD,60,Bay Ridge
34466,34289264,GYRO CAFE(1FL),E 412010,RH-84,VIOLATIONS PENDING,10/29/2014,OPEN,188 PARKSIDE AVE,3115925,314,40,3050540011,40.654876,-73.961224,11226,BK,188,PARKSIDE AVE,50803,Flatbush
35346,23138308,AMERICAN ASSOCIATION OF,E511670,SPPA 4,NO PA PERMIT,7/6/2018,OPEN,4509 NEW UTRECHT AVE,3136657,312,44,3056150012,40.639497,-73.99402,11219,BK,4509,NEW UTRECHT AVE,222,Borough Park
38280,91136424,NYC DEPT OF EDUCATION,E561034,VC 5,FAILED TO PRODUCE PERMIT AND/OR RECORD,11/7/2018,OPEN,5301 20 AVE,3253281,312,44,3054951101,40.622875,-73.978766,11204,BK,5301,20 AVE,464,Borough Park
37904,97013791,PIZZA D AMORE,E480552,RH-3,LEGALIZE - SYSTEM ALTERED,5/25/2017,OPEN,2147 MILL AVE,3238489,318,46,3084630065,40.614724,-73.912635,11234,BK,2147,MILL AVE,698,Georgetown-Marine Park-Bergen Beach-Mill Basin
31351,36257053,UMAMI BURGER,E522299,RH-3,LEGALIZE - SYSTEM ALTERED,10/4/2017,OPEN,156 N 4 ST,3062371,301,34,3023520009,40.715708,-73.959177,11211,BK,156,N 4 ST,553,North Side-South Side
29032,35174291,BLACK NILE SEAFOOD&SOUL,E512455,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,12/4/2017,OPEN,592 NOSTRAND AVE,3029762,308,36,3012000045,40.678226,-73.949986,11216,BK,592,NOSTRAND AVE,315,Crown Heights North
35961,6513949,KENNY CHEN,E4333368,FO 4,SEAL TANK,6/14/2017,OPEN,2044 BAY RIDGE PKWY,3160385,311,47,3062290023,40.609955,-73.990835,11204,BK,2044,BAY RIDGE PKWY,268,Bensonhurst West
33034,6721567,HECTOR HAYDON,E488786,FO 4,SEAL TANK,5/7/2018,OPEN,84 NEWPORT ST,3082489,316,42,3036100036,40.658646,-73.912284,11212,BK,84,NEWPORT ST,896,Brownsville
34436,87110680,FENIMORE UNITED,E561759,SPPA 5,PREMISE ALTERED/UNSAFE-REVOKE PERMIT,10/24/2018,OPEN,276 FENIMORE ST,3115569,309,40,3050430048,40.658302,-73.953547,11225,BK,276,FENIMORE ST,802,Prospect Lefferts Gardens-Wingate
27409,89062178,KECHEK REALTY CORP,E517452,HRU-3,PROVIDE LOA FOR ALARM SYSTEM,12/5/2018,OPEN,81 WILLOUGHBY ST,3000350,302,33,3001480046,40.692396,-73.985971,11201,BK,81,WILLOUGHBY ST,11,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
27438,88097977,NYC DOE,E434106,OTHER0001,SEE FOLDER INFORMATION,1/9/2015,OPEN,131 LIVINGSTON ST,3000420,302,33,3001540001,40.691089,-73.988476,11201,BK,131,LIVINGSTON ST,37,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
28224,38385274,341-353 39 STREET LLC,E550720,OTHER0001,SEE FOLDER INFORMATION,11/21/2018,OPEN,341 39 ST,3010432,307,38,3007040054,40.653417,-74.007009,11232,BK,341,39 ST,84,Sunset Park West
32093,36261642,GFLC MARKET LLC,E521348,PA 22,PROV ACCESS TO MN SP VALUE/PA SPACE/IFA,9/10/2018,OPEN,114 NASSAU AVE,3066776,301,33,3026810009,40.724141,-73.949114,11222,BK,114,NASSAU AVE,571,Greenpoint
39334,35206010,TILE DEPOT NY,E430427,OTHER0001,SEE FOLDER INFORMATION,5/28/2015,OPEN,23 GRAND AVE,3329772,302,33,3018780014,40.696931,-73.964245,11205,BK,23,GRAND AVE,543,park-cemetery-etc-Brooklyn
33698,24158164,PS 213 THE NEW LOTS,E283970,PBU-31A,Remove obstruct impeding egress,4/28/2011,OPEN,580 HEGEMAN AVE,3097334,305,42,3043240001,40.660038,-73.8902,11207,BK,580,HEGEMAN AVE,1104,East New York
27702,89059661,JOSEPH P DAY REALTY CO,E516450,HRU-17,RESTORE STP/SPK SYSTEM,10/30/2018,OPEN,186 JORALEMON ST,3002548,302,33,3002650040,40.692433,-73.991782,11201,BK,186,JORALEMON ST,9,Brooklyn Heights-Cobble Hill
32567,95006102,NYC DEPT OF EDUCATION,E479748,SPPA 4,NO PA PERMIT,1/25/2016,OPEN,800 BUSHWICK AVE,3073752,304,34,3032410037,40.694409,-73.927966,11221,BK,800,BUSHWICK AVE,393,Bushwick South
32936,24159865,P.S. 156 / I.S. 392,E314852,PBU-68,Disc illegal stora Class1flamma,7/29/2011,OPEN,104 SUTTER AVE,3081276,316,41,3035350016,40.665306,-73.917911,11212,BK,104,SUTTER AVE,900,Brownsville
32449,27036946,BUSHWICK LEADERS H/K 799,E314147,PBU-13A,Provide a number sign of the floor,6/17/2011,OPEN,271 MELROSE ST,3071962,304,34,3031570037,40.702344,-73.929651,11206,BK,271,MELROSE ST,425,Bushwick South
39743,32153876,WYTHE HOTEL,E559056,RH-66,CONSTRUCTED ON NON COMBUSTIBLE MATERIAL,9/25/2018,OPEN,80 WYTHE AVE,3335591,301,33,3022880024,40.722051,-73.958039,11249,BK,80,WYTHE AVE,557,North Side-South Side
39607,31232648,CHAI PIZZA(1-FRONT/REAR),E350489,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,1/23/2014,OPEN,777 KENT AVE,3334524,303,33,3018840018,40.697717,-73.959704,11205,BK,777,KENT AVE,1237,Bedford
34489,24018871,AKWAABA,E528661,RH-3,LEGALIZE - SYSTEM ALTERED,6/19/2018,OPEN,604 PARKSIDE AVE,3116010,309,40,3050560047,40.655955,-73.953324,11226,BK,604,PARKSIDE AVE,822,Prospect Lefferts Gardens-Wingate
39455,36353878,BANGON LLC,E469659,PA 34,PROVIDE COF HOLDERS AS FIRE GUARDS,10/29/2016,OPEN,485 JOHNSON AVE,3331483,301,34,3029740113,40.708877,-73.928374,11237,BK,485,JOHNSON AVE,449,East Williamsburg
34494,37267879,VENUS RESTAURANT,E480174,RH-13,PROVIDE APPROVED FILTERS,8/23/2017,OPEN,637 ROGERS AVE,3116052,309,40,3050570011,40.655933,-73.952773,11226,BK,637,ROGERS AVE,820,Prospect Lefferts Gardens-Wingate
34394,34298752,DJ OYSTER INC,E395486,SPPA 4,NO PA PERMIT,11/12/2014,OPEN,504 FLATBUSH AVE,3114565,309,40,3050240051,40.661765,-73.961872,11225,BK,504,FLATBUSH AVE,327,Prospect Lefferts Gardens-Wingate
35177,31264302,P.S. 180 HOMEWOOD SCHOOL,E542399,PBU-29A,Fail maintain/repair/refit door(s),12/14/2018,OPEN,5601 16 AVE,3130809,312,44,3054920001,40.626595,-73.989479,11204,BK,5601,16 AVE,470,Borough Park
32900,87084166,WILKINS WILLIAMS,E391026,SPPA 4,NO PA PERMIT,1/4/2013,OPEN,564 HOPKINSON AVE,3080996,316,41,3035180070,40.666889,-73.913286,11212,BK,564,HOPKINSON AVE,902,Brownsville
30712,36190502,THE CO-OP SCHOOL,E550422,PBU-33,Rem draw bolts/lock from exit door,6/14/2018,OPEN,40 BREVOORT PL,3057913,303,36,3020220018,40.679915,-73.953684,11216,BK,40,BREVOORT PL,247,Crown Heights North
27806,38270427,BUTTERMILK CHANNEL,E535208,RH-43,LOCATION OF REMOTE PULL 10 TO 20 FOOT,7/30/2018,OPEN,524 COURT ST,3005643,306,39,3003790038,40.676003,-73.999255,11231,BK,524,COURT ST,65,Carroll Gardens-Columbia Street-Red Hook
35179,31264302,P.S. 180 HOMEWOOD SCHOOL,E542398,PBU-30,PROVIDE OR REPAIR A DOOR,12/14/2018,OPEN,5601 16 AVE,3130809,312,44,3054920001,40.626595,-73.989479,11204,BK,5601,16 AVE,470,Borough Park
30665,33292053,ATLANTIC TERMINAL,E413532,OTHER0001,SEE FOLDER INFORMATION,11/6/2013,OPEN,625 ATLANTIC AVE,3057470,302,35,3020020001,40.684281,-73.975015,11217,BK,625,ATLANTIC AVE,35,Fort Greene
38196,87020681,BROOKLYN AMITY SCHOOL,E521274,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,10/31/2017,OPEN,3867 SHORE PKWY,3247917,315,48,3088060017,40.587017,-73.932045,11235,BK,3867,SHORE PKWY,598,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
30923,24157752,JHS 113 R EDMONDS,E325042,PBU-31A,Remove obstruct impeding egress,4/1/2011,OPEN,300 ADELPHI ST,3059051,302,35,3021030004,40.688564,-73.97145,11205,BK,300,ADELPHI ST,181,Fort Greene
34695,30102263,PUNJAB RESTAURANT,E170101,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,2/12/2012,OPEN,691 CONEY ISLAND AVE,3118213,314,40,3051410140,40.640656,-73.968916,11218,BK,691,CONEY ISLAND AVE,1522,Flatbush
30020,24154775,BOYS & GIRLS HIGH SCHOOL,E323098,PBU-7,PROVIDE A COMM. & FIRE ALARM SYSTEM,5/20/2011,OPEN,1700 FULTON ST,3047996,303,36,3017010001,40.678912,-73.931569,11213,BK,1700,FULTON ST,271,Crown Heights North
32256,36197861,TERRA FIRMA,E472584,RH-85,REINSPECTION REQUIRED,6/6/2016,OPEN,119 INGRAHAM ST,3070614,301,34,3029920033,40.707886,-73.929191,11237,BK,119,INGRAHAM ST,453,Bushwick North
37447,30216980,CONGREGATION BAIS YITZHA,E288593,SPPA 4,NO PA PERMIT,9/2/2010,OPEN,2016 AVE L,3209164,314,48,3076380046,40.620776,-73.954805,11210,BK,2016,AVE L,760,Midwood
40212,28099455,214 UTICA FOOD CORP,E535234,RH-49,RESTORE FIRE EXTINGUISHING SYSTEM,6/11/2018,OPEN,214 UTICA AVE,3337888,308,36,3013720051,40.671642,-73.931036,11213,BK,214,UTICA AVE,345,Crown Heights North
33960,26176677,UNIVERSAL RESORT,E239008,SPPA 4,NO PA PERMIT,6/30/2008,OPEN,4807 CHURCH AVE,3102055,317,41,3046740042,40.65188,-73.932048,11203,BK,4807,CHURCH AVE,870,East Flatbush-Farragut
28657,21074257,BARTOTO,E473545,RH-86,HYRDOSTATIC TEST REQUIRED,8/16/2016,OPEN,411 11 ST,3022746,306,39,3010180086,40.666909,-73.984669,11215,BK,411,11 ST,151,Park Slope-Gowanus
30010,24154775,BOYS & GIRLS HIGH SCHOOL,E323353,PBU-31A,Remove obstruct impeding egress,5/20/2011,OPEN,1700 FULTON ST,3047996,303,36,3017010001,40.678912,-73.931569,11213,BK,1700,FULTON ST,271,Crown Heights North
37937,88001367,P.HENDEL PRODUCTS,E561539,SPPA 4,NO PA PERMIT,11/8/2018,OPEN,2240 FLATBUSH AVE,3239479,318,46,3084860061,40.615051,-73.928945,11234,BK,2240,FLATBUSH AVE,652,Georgetown-Marine Park-Bergen Beach-Mill Basin
38042,20060091,CAFE VOLNA,E530171,RH-65,SEPARATE EXHAUST SYS REQ FOR SOLID FUEL,8/29/2018,OPEN,3145 BRIGHTON 4 ST,3245105,313,48,3086907501,40.575385,-73.962697,11235,BK,3145,BRIGHTON 4 ST,36002,Brighton Beach
41760,87120291,PRATT INSTITUTE,E521471,SPPA 4,NO PA PERMIT,4/9/2018,OPEN,395 DE KALB AVE,3810465,302,35,3019220001,40.690837,-73.962036,11205,BK,395,DE KALB AVE,193,Clinton Hill
27360,89003115,NYC MTA,E240748,EAP-4,PROVIDE EAPD HOLDING A COF,1/6/2009,OPEN,370 JAY ST,3000262,302,33,3001400111,40.692818,-73.987729,11201,BK,370,JAY ST,11,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
37152,23110471,KAVKAZKIY DVORIK INC,E534578,RH-66,CONSTRUCTED ON NON COMBUSTIBLE MATERIAL,8/30/2018,OPEN,2715 AVE U,3198781,315,46,3073320049,40.600372,-73.944229,11229,BK,2715,AVE U,574,Madison
31919,37192234,AMERICAN POWER RENTAL,E486938,HCU9,,6/23/2017,OPEN,245 MESEROLE AVE,3065442,301,33,3026040001,40.729362,-73.946552,11222,BK,245,MESEROLE AVE,573,Greenpoint
32614,24157869,PS  86 IRVINGTON SCHOOL,E311767,PBU-67,remove port. fueled equipment,9/29/2011,OPEN,220 IRVING AVE,3075109,304,37,3032890027,40.700607,-73.917788,11237,BK,220,IRVING AVE,431,Bushwick North
36512,31276082,JAMES MADISON HS,E544276,PBU-31A,Remove obstruct impeding egress,2/2/2018,OPEN,3787 BEDFORD AVE,3182721,315,48,3067880001,40.610243,-73.947949,11229,BK,3787,BEDFORD AVE,642,Madison
31160,32278665,I S 75,E359872,RH-2,LEGALIZE EXTINGUISHING SYSTEM -NO RECORD,7/18/2012,OPEN,215 HEYWARD ST,3061064,301,33,3022270001,40.703877,-73.953468,11206,BK,215,HEYWARD ST,529,Williamsburg
28690,30129316,AA'S TOWING & COLLISION,E418192,OTHER0001,SEE FOLDER INFORMATION,10/20/2016,OPEN,79 14 ST,3023332,306,39,3010320060,40.669435,-73.995033,11215,BK,79,14 ST,117,Park Slope-Gowanus
28552,38411625,7TH AVE NEWS,E559319,RH-21,ACCESS PANELS SIGNAGE,12/13/2018,OPEN,206 7 AVE,3021019,306,39,3009760044,40.670803,-73.978535,11215,BK,206,7 AVE,155,Park Slope-Gowanus
29782,37328317,BROOKLYN ACADEMY OF,E476255,PBU-13A,Provide a number sign of the floor,10/19/2017,OPEN,125 STUYVESANT AVE,3043822,303,36,3016160001,40.691388,-73.93314,11221,BK,125,STUYVESANT AVE,291,Stuyvesant Heights
31012,30029623,DINNERS 4 WINNERS LLC.,E412228,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,6/20/2014,OPEN,277 CUMBERLAND ST,3059394,302,35,3021190023,40.687323,-73.972405,11238,BK,277,CUMBERLAND ST,181,Fort Greene
28128,36257681,VAN BRUNT STILLHOUSE,E367431,OTHER0001,SEE FOLDER INFORMATION,11/2/2017,OPEN,6 BAY ST,3008840,306,38,3006010001,40.673388,-74.009862,11231,BK,6,BAY ST,53,Carroll Gardens-Columbia Street-Red Hook
35033,38404950,MOSDOS SATMAR,E558978,PBU-9A,Provide a LoA for IFA,11/27/2018,OPEN,4001 16 AVE,3126514,312,39,3053820008,40.635822,-73.980141,11218,BK,4001,16 AVE,478,Borough Park
29691,29005139,SARATOGA COUNTRY KITCHEN,E204532,RH-83,SUMMONS ISSUED,1/8/2009,OPEN,1991 ATLANTIC AVE,3042425,303,41,3015610037,40.676853,-73.916746,11233,BK,1991,ATLANTIC AVE,301,Ocean Hill
41113,29153582,BAYVIEW COMM CTR (NYCHA),E371791,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,10/2/2014,OPEN,5955 SHORE PKWY,3391490,318,46,3083290225,40.632336,-73.884804,11236,BK,5955,SHORE PKWY,1034,Canarsie
34750,36135093,HARMONY FUNERAL HOME,E463360,SPPA 4,NO PA PERMIT,4/29/2016,OPEN,2200 CLARENDON RD,3119610,314,45,3051870019,40.642496,-73.95644,11226,BK,2200,CLARENDON RD,790,Erasmus
39328,33083767,UNITED TULMUDICAL ACADEM,E561956,PA 70,,12/17/2018,OPEN,25 WAVERLY AVE,3329747,302,35,3018740038,40.69688,-73.968283,11205,BK,25,WAVERLY AVE,543,park-cemetery-etc-Brooklyn
34563,95055448,"GOOD FRIENDS I, INC",E530267,RH-20,PROVIDED ACCESS PANELS,8/20/2018,OPEN,1376 NOSTRAND AVE,3116688,317,40,3050850067,40.653135,-73.950056,11226,BK,1376,NOSTRAND AVE,820,Prospect Lefferts Gardens-Wingate
37489,90054206,NYC DEPT OF EDUCATION,E561533,SPPA 4,NO PA PERMIT,11/7/2018,OPEN,3301 QUENTIN RD,3212254,318,46,3077060001,40.613815,-73.938995,11234,BK,3301,QUENTIN RD,646,Georgetown-Marine Park-Bergen Beach-Mill Basin
34028,89066211,BROOKDALE HOSPITAL CTR,E525972,OTHER0001,SEE FOLDER INFORMATION,12/17/2018,OPEN,1275 LINDEN BLVD,3103615,317,42,3047180001,40.655036,-73.912358,11212,BK,1275,LINDEN BLVD,890,Rugby-Remsen Village
29745,97016562,"L.ACEVEDO PRPOERTIES,LLC",E315789,FO 4,SEAL TANK,4/30/2012,OPEN,962 DE KALB AVE,3043242,303,36,3016020009,40.692894,-73.936776,11221,BK,962,DE KALB AVE,289,Stuyvesant Heights
40832,24157810,GEORGE WESTINGHOUSE HS,E325747,PBU-67,remove port. fueled equipment,5/4/2011,OPEN,105 TECH PL,3348041,302,33,3001310001,40.695432,-73.985603,11201,BK,105,TECH PL,13,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
35382,33239328,BORO PARK CENTER REHAB,E384036,OTHER0001,SEE FOLDER INFORMATION,8/27/2013,OPEN,4915 10 AVE,3137601,312,44,3056390001,40.638485,-73.998605,11219,BK,4915,10 AVE,114,Borough Park
31685,33076563,AWISCO NY LLC,E510929,HCU52,,10/9/2018,OPEN,245 MESEROLE AVE,3065442,301,33,3026040001,40.729362,-73.946552,11222,BK,245,MESEROLE AVE,573,Greenpoint
32207,36372753,IBERIA ROAD MARKING CORP,E486071,HCU9,,11/15/2016,OPEN,104 LOMBARDY ST,3069896,301,34,3028360012,40.722515,-73.936465,11222,BK,104,LOMBARDY ST,449,East Williamsburg
41569,33004730,CALEXICO 3A04.07,E530151,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,7/30/2018,OPEN,620 ATLANTIC AVE,3398156,302,35,3011180001,40.682571,-73.975265,11217,BK,620,ATLANTIC AVE,12902,Park Slope-Gowanus
29577,31148935,BKLYN HS FOR LAW & TECHN,E525579,OTHER0001,SEE FOLDER INFORMATION,6/11/2018,OPEN,1396 BROADWAY,3039676,303,41,3014820001,40.688483,-73.920787,11221,BK,1396,BROADWAY,375,Stuyvesant Heights
30072,31262058,P.S. 373,E515522,PBU-40,Prov CoF for maint of spk/IFA,9/21/2018,OPEN,185 ELLERY ST,3048352,303,36,3017260014,40.699215,-73.945213,11206,BK,185,ELLERY ST,257,Bedford
40461,21070701,LADY BIRD BAKERY,E559701,RH-3,LEGALIZE - SYSTEM ALTERED,11/1/2018,OPEN,1112 8 AVE,3339545,306,39,3010960039,40.664335,-73.980649,11215,BK,1112,8 AVE,151,Park Slope-Gowanus
34405,97065494,ENGINE COMPANY #249,E395319,RH-3,LEGALIZE - SYSTEM ALTERED,6/12/2018,OPEN,491 ROGERS AVE,3114990,309,40,3050330004,40.660263,-73.953158,11225,BK,491,ROGERS AVE,800,Prospect Lefferts Gardens-Wingate
32055,35217066,PONYBOY BAR INC,E529744,SPPA 4,NO PA PERMIT,9/8/2018,OPEN,632 MANHATTAN AVE,3066101,301,33,3026470035,40.724014,-73.950666,11222,BK,632,MANHATTAN AVE,569,Greenpoint
27454,35337294,JW MAYS,E560842,STP 23,ARRANGE 5YR STANDPIPE FLOW PRESSURE TST,10/1/2018,OPEN,25 ELM PL,3000452,302,33,3001580001,40.689462,-73.984004,11201,BK,25,ELM PL,37,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
38993,24046880,HEALTHY FIT NYC INC,E530453,RH-85,REINSPECTION REQUIRED,8/22/2018,OPEN,3788 NOSTRAND AVE,3327493,315,48,3074450001,40.591415,-73.940464,11235,BK,3788,NOSTRAND AVE,596,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
30267,27107143,F.D.N.Y. E235,E491950,OTHER0001,SEE FOLDER INFORMATION,4/7/2017,OPEN,206 MONROE ST,3051323,303,36,3018170048,40.685177,-73.951072,11216,BK,206,MONROE ST,245,Bedford
28247,93082394,DESIGNER AUTO WORLD,E372087,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,6/20/2014,OPEN,4102 2 AVE,3010643,307,38,3007160037,40.654198,-74.012036,11232,BK,4102,2 AVE,2,Sunset Park West
41903,32299612,RLTY MGMT CORP,E355354,SPK 6,RESTORE SPK SYS AND RETEST,8/7/2013,OPEN,37 9 ST,3849690,306,39,3009900050,40.674237,-73.995292,11215,BK,37,9 ST,119,Park Slope-Gowanus
29643,98038623,NYC DEPT.OF EDUCATION,E473537,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,8/16/2016,OPEN,1001 HERKIMER ST,3042090,303,41,3015480019,40.678407,-73.920209,11233,BK,1001,HERKIMER ST,301,Ocean Hill
29909,28070167,CORNERSTONE DAY CARE CTR,E529719,RH-3,LEGALIZE - SYSTEM ALTERED,9/6/2018,OPEN,289 LEWIS AVE,3045189,303,36,3016450076,40.68594,-73.935422,11221,BK,289,LEWIS AVE,293,Stuyvesant Heights
36058,38365821,LA UNICA PANADERIA,E559367,RH-20,PROVIDED ACCESS PANELS,10/29/2018,OPEN,1878 86 ST,3166704,311,47,3063710052,40.605919,-74.000875,11214,BK,1878,86 ST,278,Bensonhurst West
34965,36315984,ARBERN 315 OCEAN PKY LLC,E474561,OTHER0001,SEE FOLDER INFORMATION,8/26/2016,OPEN,315 OCEAN PKWY,3125497,312,39,3053580063,40.641622,-73.973015,11218,BK,315,OCEAN PKWY,494,Kensington-Ocean Parkway
38472,35171487,NYC DHS,E440575,HT-2,PROVIDE FSD & DEPUTY FSD,6/19/2015,OPEN,1381 E NEW YORK AVE,3319475,316,41,3014720001,40.670158,-73.91632,11212,BK,1381,E NEW YORK AVE,361,Ocean Hill
27353,91131557,BROOKLYN FRIEND'S SCHOOL,E559575,RH-85,REINSPECTION REQUIRED,10/17/2018,OPEN,375 PEARL ST,3000261,302,33,3001400106,40.69279,-73.987899,11201,BK,375,PEARL ST,11,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
30284,37378114,P.S.44K,E556286,RH-53,SEMI ANNUAL INSPECTION & RECORDS REQ.,10/15/2018,OPEN,432 MONROE ST,3051540,303,36,3018210001,40.686199,-73.940923,11221,BK,432,MONROE ST,277,Stuyvesant Heights
35679,31284359,PS 170 LEXINGTON SCHOOL,E558644,PBU-11B,Repair fire alarm system,7/31/2018,OPEN,7109 6 AVE,3146921,310,43,3058990001,40.630441,-74.018815,11209,BK,7109,6 AVE,134,Bay Ridge
28451,25022955,ARKCHOKE BRASILIA PIZZA,E529439,RH-42,THE REQUIREMENT FOR UL 300 SYS OR EQUIV,9/19/2018,OPEN,59 5 AVE,3018578,306,39,3009330003,40.680928,-73.977139,11217,BK,59,5 AVE,12902,Park Slope-Gowanus
